Request_id,Pickup_point,Driver_id,Status,Request_timestamp,Request_Time,Request_Date,Request_Day,Request_Time_of_the_day,Drop_timestamp,Drop_Time,Drop_Date,Drop_Day
5483,Airport,,No Cars Available,2016-07-15 04:51:00,04:51:09,2016-07-15,Friday,Early Morning,,,,
5484,City,173,Trip Completed,2016-07-15 04:54:00,04:54:59,2016-07-15,Friday,Early Morning,2016-07-15 05:47:00,05:47:16,2016-07-15,Friday
5485,Airport,,No Cars Available,2016-07-15 04:54:00,04:54:24,2016-07-15,Friday,Early Morning,,,,
5486,City,197,Cancelled,2016-07-15 04:51:00,04:51:17,2016-07-15,Friday,Early Morning,,,,
5487,City,240,Trip Completed,2016-07-15 04:50:00,04:50:54,2016-07-15,Friday,Early Morning,2016-07-15 06:03:00,06:03:05,2016-07-15,Friday
5488,City,23,Trip Completed,2016-07-15 04:53:00,04:53:42,2016-07-15,Friday,Early Morning,2016-07-15 06:00:00,06:00:16,2016-07-15,Friday
5489,City,194,Cancelled,2016-07-15 04:52:00,04:52:39,2016-07-15,Friday,Early Morning,,,,
5490,City,,No Cars Available,2016-07-15 04:50:00,04:50:21,2016-07-15,Friday,Early Morning,,,,
5491,City,,No Cars Available,2016-07-15 04:56:00,04:56:23,2016-07-15,Friday,Early Morning,,,,
5492,City,,No Cars Available,2016-07-15 05:01:00,05:01:35,2016-07-15,Friday,Early Morning,,,,
5493,City,80,Cancelled,2016-07-15 05:01:00,05:01:35,2016-07-15,Friday,Early Morning,,,,
5494,City,196,Cancelled,2016-07-15 04:56:00,04:56:11,2016-07-15,Friday,Early Morning,,,,
5495,Airport,13,Trip Completed,2016-07-15 05:00:00,05:00:13,2016-07-15,Friday,Early Morning,2016-07-15 06:02:00,06:02:27,2016-07-15,Friday
5496,City,30,Trip Completed,2016-07-15 04:59:00,04:59:58,2016-07-15,Friday,Early Morning,2016-07-15 05:34:00,05:34:09,2016-07-15,Friday
5497,City,98,Cancelled,2016-07-15 05:00:00,05:00:30,2016-07-15,Friday,Early Morning,,,,
5498,City,241,Cancelled,2016-07-15 04:56:00,04:56:28,2016-07-15,Friday,Early Morning,,,,
5499,City,289,Cancelled,2016-07-15 05:07:00,05:07:17,2016-07-15,Friday,Early Morning,,,,
5500,City,146,Trip Completed,2016-07-15 05:00:00,05:00:18,2016-07-15,Friday,Early Morning,2016-07-15 06:04:00,06:04:42,2016-07-15,Friday
5501,City,196,Cancelled,2016-07-15 05:07:00,05:07:36,2016-07-15,Friday,Early Morning,,,,
5502,City,70,Cancelled,2016-07-15 05:03:00,05:03:26,2016-07-15,Friday,Early Morning,,,,
5503,City,187,Trip Completed,2016-07-15 05:11:00,05:11:38,2016-07-15,Friday,Early Morning,2016-07-15 06:01:00,06:01:35,2016-07-15,Friday
5504,City,,No Cars Available,2016-07-15 05:05:00,05:05:11,2016-07-15,Friday,Early Morning,,,,
5505,City,215,Trip Completed,2016-07-15 05:02:00,05:02:55,2016-07-15,Friday,Early Morning,2016-07-15 05:49:00,05:49:14,2016-07-15,Friday
5506,City,280,Trip Completed,2016-07-15 05:06:00,05:06:18,2016-07-15,Friday,Early Morning,2016-07-15 05:41:00,05:41:21,2016-07-15,Friday
5507,City,,No Cars Available,2016-07-15 05:07:00,05:07:43,2016-07-15,Friday,Early Morning,,,,
5508,City,93,Cancelled,2016-07-15 05:04:00,05:04:48,2016-07-15,Friday,Early Morning,,,,
5509,City,,No Cars Available,2016-07-15 05:08:00,05:08:36,2016-07-15,Friday,Early Morning,,,,
5510,Airport,1,Trip Completed,2016-07-15 05:11:00,05:11:52,2016-07-15,Friday,Early Morning,2016-07-15 06:07:00,06:07:52,2016-07-15,Friday
5511,Airport,64,Trip Completed,2016-07-15 05:10:00,05:10:13,2016-07-15,Friday,Early Morning,2016-07-15 06:09:00,06:09:36,2016-07-15,Friday
5512,Airport,180,Trip Completed,2016-07-15 05:10:00,05:10:25,2016-07-15,Friday,Early Morning,2016-07-15 05:42:00,05:42:24,2016-07-15,Friday
5513,Airport,223,Trip Completed,2016-07-15 05:04:00,05:04:25,2016-07-15,Friday,Early Morning,2016-07-15 05:51:00,05:51:20,2016-07-15,Friday
5514,City,296,Cancelled,2016-07-15 05:08:00,05:08:25,2016-07-15,Friday,Early Morning,,,,
5515,City,297,Cancelled,2016-07-15 05:13:00,05:13:03,2016-07-15,Friday,Early Morning,,,,
5516,City,,No Cars Available,2016-07-15 05:09:00,05:09:02,2016-07-15,Friday,Early Morning,,,,
5517,City,137,Cancelled,2016-07-15 05:11:00,05:11:09,2016-07-15,Friday,Early Morning,,,,
5518,City,140,Trip Completed,2016-07-15 05:15:00,05:15:31,2016-07-15,Friday,Early Morning,2016-07-15 06:16:00,06:16:58,2016-07-15,Friday
5519,Airport,294,Trip Completed,2016-07-15 05:11:00,05:11:57,2016-07-15,Friday,Early Morning,2016-07-15 05:55:00,05:55:55,2016-07-15,Friday
5520,City,102,Trip Completed,2016-07-15 05:17:00,05:17:46,2016-07-15,Friday,Early Morning,2016-07-15 06:01:00,06:01:41,2016-07-15,Friday
5521,Airport,186,Trip Completed,2016-07-15 05:19:00,05:19:12,2016-07-15,Friday,Early Morning,2016-07-15 06:27:00,06:27:48,2016-07-15,Friday
5522,City,201,Cancelled,2016-07-15 05:21:00,05:21:37,2016-07-15,Friday,Early Morning,,,,
5523,City,,No Cars Available,2016-07-15 05:20:00,05:20:53,2016-07-15,Friday,Early Morning,,,,
5524,City,142,Cancelled,2016-07-15 05:13:00,05:13:29,2016-07-15,Friday,Early Morning,,,,
5525,Airport,84,Trip Completed,2016-07-15 05:18:00,05:18:23,2016-07-15,Friday,Early Morning,2016-07-15 06:36:00,06:36:52,2016-07-15,Friday
5526,City,272,Trip Completed,2016-07-15 05:19:00,05:19:00,2016-07-15,Friday,Early Morning,2016-07-15 06:13:00,06:13:40,2016-07-15,Friday
5527,City,,No Cars Available,2016-07-15 05:17:00,05:17:35,2016-07-15,Friday,Early Morning,,,,
5528,City,,No Cars Available,2016-07-15 05:19:00,05:19:40,2016-07-15,Friday,Early Morning,,,,
5529,City,222,Cancelled,2016-07-15 05:24:00,05:24:02,2016-07-15,Friday,Early Morning,,,,
5530,City,,No Cars Available,2016-07-15 05:19:00,05:19:19,2016-07-15,Friday,Early Morning,,,,
5531,Airport,200,Trip Completed,2016-07-15 05:23:00,05:23:07,2016-07-15,Friday,Early Morning,2016-07-15 06:26:00,06:26:16,2016-07-15,Friday
5532,City,,No Cars Available,2016-07-15 05:22:00,05:22:55,2016-07-15,Friday,Early Morning,,,,
5533,City,269,Trip Completed,2016-07-15 05:20:00,05:20:37,2016-07-15,Friday,Early Morning,2016-07-15 06:25:00,06:25:46,2016-07-15,Friday
5534,City,271,Trip Completed,2016-07-15 05:20:00,05:20:08,2016-07-15,Friday,Early Morning,2016-07-15 05:54:00,05:54:26,2016-07-15,Friday
5535,City,297,Cancelled,2016-07-15 05:19:00,05:19:48,2016-07-15,Friday,Early Morning,,,,
5536,City,62,Cancelled,2016-07-15 05:31:00,05:31:14,2016-07-15,Friday,Early Morning,,,,
5537,Airport,137,Trip Completed,2016-07-15 05:28:00,05:28:13,2016-07-15,Friday,Early Morning,2016-07-15 05:55:00,05:55:18,2016-07-15,Friday
5538,City,141,Cancelled,2016-07-15 05:28:00,05:28:23,2016-07-15,Friday,Early Morning,,,,
5539,City,,No Cars Available,2016-07-15 05:25:00,05:25:38,2016-07-15,Friday,Early Morning,,,,
5540,City,80,Cancelled,2016-07-15 05:27:00,05:27:47,2016-07-15,Friday,Early Morning,,,,
5541,City,,No Cars Available,2016-07-15 05:28:00,05:28:50,2016-07-15,Friday,Early Morning,,,,
5542,City,,No Cars Available,2016-07-15 05:28:00,05:28:04,2016-07-15,Friday,Early Morning,,,,
5543,City,100,Cancelled,2016-07-15 05:30:00,05:30:53,2016-07-15,Friday,Early Morning,,,,
5544,City,185,Trip Completed,2016-07-15 05:23:00,05:23:42,2016-07-15,Friday,Early Morning,2016-07-15 05:56:00,05:56:52,2016-07-15,Friday
5545,City,255,Cancelled,2016-07-15 05:27:00,05:27:12,2016-07-15,Friday,Early Morning,,,,
5546,City,,No Cars Available,2016-07-15 05:33:00,05:33:09,2016-07-15,Friday,Early Morning,,,,
5547,City,6,Cancelled,2016-07-15 05:30:00,05:30:31,2016-07-15,Friday,Early Morning,,,,
5548,City,95,Trip Completed,2016-07-15 05:24:00,05:24:22,2016-07-15,Friday,Early Morning,2016-07-15 06:06:00,06:06:40,2016-07-15,Friday
5549,Airport,151,Trip Completed,2016-07-15 05:29:00,05:29:41,2016-07-15,Friday,Early Morning,2016-07-15 06:15:00,06:15:39,2016-07-15,Friday
5550,City,,No Cars Available,2016-07-15 05:33:00,05:33:11,2016-07-15,Friday,Early Morning,,,,
5551,City,124,Cancelled,2016-07-15 05:30:00,05:30:17,2016-07-15,Friday,Early Morning,,,,
5552,Airport,75,Trip Completed,2016-07-15 05:33:00,05:33:21,2016-07-15,Friday,Early Morning,2016-07-15 06:28:00,06:28:41,2016-07-15,Friday
5553,Airport,226,Trip Completed,2016-07-15 05:34:00,05:34:20,2016-07-15,Friday,Early Morning,2016-07-15 06:19:00,06:19:01,2016-07-15,Friday
5554,Airport,70,Trip Completed,2016-07-15 05:37:00,05:37:40,2016-07-15,Friday,Early Morning,2016-07-15 06:10:00,06:10:15,2016-07-15,Friday
5555,City,129,Trip Completed,2016-07-15 05:44:00,05:44:27,2016-07-15,Friday,Early Morning,2016-07-15 06:28:00,06:28:13,2016-07-15,Friday
5556,City,216,Trip Completed,2016-07-15 05:35:00,05:35:47,2016-07-15,Friday,Early Morning,2016-07-15 06:49:00,06:49:57,2016-07-15,Friday
5557,City,234,Cancelled,2016-07-15 05:39:00,05:39:51,2016-07-15,Friday,Early Morning,,,,
5558,Airport,112,Trip Completed,2016-07-15 05:32:00,05:32:12,2016-07-15,Friday,Early Morning,2016-07-15 06:05:00,06:05:55,2016-07-15,Friday
5559,Airport,124,Trip Completed,2016-07-15 05:39:00,05:39:41,2016-07-15,Friday,Early Morning,2016-07-15 06:52:00,06:52:07,2016-07-15,Friday
5560,Airport,178,Trip Completed,2016-07-15 05:35:00,05:35:45,2016-07-15,Friday,Early Morning,2016-07-15 06:19:00,06:19:44,2016-07-15,Friday
5561,City,,No Cars Available,2016-07-15 05:40:00,05:40:28,2016-07-15,Friday,Early Morning,,,,
5562,Airport,,No Cars Available,2016-07-15 05:43:00,05:43:37,2016-07-15,Friday,Early Morning,,,,
5563,City,,No Cars Available,2016-07-15 05:45:00,05:45:23,2016-07-15,Friday,Early Morning,,,,
5564,Airport,25,Trip Completed,2016-07-15 05:41:00,05:41:11,2016-07-15,Friday,Early Morning,2016-07-15 06:53:00,06:53:22,2016-07-15,Friday
5565,City,60,Cancelled,2016-07-15 05:45:00,05:45:17,2016-07-15,Friday,Early Morning,,,,
5566,Airport,139,Trip Completed,2016-07-15 05:43:00,05:43:35,2016-07-15,Friday,Early Morning,2016-07-15 06:59:00,06:59:52,2016-07-15,Friday
5567,City,,No Cars Available,2016-07-15 05:48:00,05:48:23,2016-07-15,Friday,Early Morning,,,,
5568,Airport,9,Trip Completed,2016-07-15 05:47:00,05:47:49,2016-07-15,Friday,Early Morning,2016-07-15 06:25:00,06:25:49,2016-07-15,Friday
5569,City,89,Cancelled,2016-07-15 05:41:00,05:41:45,2016-07-15,Friday,Early Morning,,,,
5570,City,184,Trip Completed,2016-07-15 05:53:00,05:53:21,2016-07-15,Friday,Early Morning,2016-07-15 06:17:00,06:17:39,2016-07-15,Friday
5571,City,,No Cars Available,2016-07-15 05:52:00,05:52:11,2016-07-15,Friday,Early Morning,,,,
5572,City,105,Trip Completed,2016-07-15 05:46:00,05:46:37,2016-07-15,Friday,Early Morning,2016-07-15 06:40:00,06:40:01,2016-07-15,Friday
5573,City,65,Trip Completed,2016-07-15 05:48:00,05:48:54,2016-07-15,Friday,Early Morning,2016-07-15 06:19:00,06:19:03,2016-07-15,Friday
5574,City,,No Cars Available,2016-07-15 05:55:00,05:55:11,2016-07-15,Friday,Early Morning,,,,
5575,City,22,Trip Completed,2016-07-15 05:53:00,05:53:55,2016-07-15,Friday,Early Morning,2016-07-15 06:50:00,06:50:02,2016-07-15,Friday
5576,City,110,Trip Completed,2016-07-15 05:53:00,05:53:20,2016-07-15,Friday,Early Morning,2016-07-15 06:25:00,06:25:29,2016-07-15,Friday
5577,City,157,Cancelled,2016-07-15 05:55:00,05:55:28,2016-07-15,Friday,Early Morning,,,,
5578,City,291,Trip Completed,2016-07-15 05:48:00,05:48:03,2016-07-15,Friday,Early Morning,2016-07-15 06:43:00,06:43:14,2016-07-15,Friday
5579,City,,No Cars Available,2016-07-15 05:56:00,05:56:56,2016-07-15,Friday,Early Morning,,,,
5580,City,61,Trip Completed,2016-07-15 05:51:00,05:51:48,2016-07-15,Friday,Early Morning,2016-07-15 07:08:00,07:08:30,2016-07-15,Friday
5581,City,145,Cancelled,2016-07-15 05:53:00,05:53:49,2016-07-15,Friday,Early Morning,,,,
5582,City,270,Cancelled,2016-07-15 05:52:00,05:52:11,2016-07-15,Friday,Early Morning,,,,
5583,City,40,Cancelled,2016-07-15 05:58:00,05:58:15,2016-07-15,Friday,Early Morning,,,,
5584,City,76,Cancelled,2016-07-15 05:53:00,05:53:54,2016-07-15,Friday,Early Morning,,,,
5585,City,92,Trip Completed,2016-07-15 05:58:00,05:58:43,2016-07-15,Friday,Early Morning,2016-07-15 07:10:00,07:10:36,2016-07-15,Friday
5586,City,251,Trip Completed,2016-07-15 05:56:00,05:56:46,2016-07-15,Friday,Early Morning,2016-07-15 06:33:00,06:33:06,2016-07-15,Friday
5587,City,199,Cancelled,2016-07-15 05:58:00,05:58:50,2016-07-15,Friday,Early Morning,,,,
5588,City,,No Cars Available,2016-07-15 05:58:00,05:58:33,2016-07-15,Friday,Early Morning,,,,
5589,City,,No Cars Available,2016-07-15 05:54:00,05:54:44,2016-07-15,Friday,Early Morning,,,,
5590,City,244,Cancelled,2016-07-15 06:02:00,06:02:31,2016-07-15,Friday,Early Morning,,,,
5591,City,127,Cancelled,2016-07-15 05:58:00,05:58:18,2016-07-15,Friday,Early Morning,,,,
5592,City,,No Cars Available,2016-07-15 06:10:00,06:10:58,2016-07-15,Friday,Early Morning,,,,
5593,City,,No Cars Available,2016-07-15 06:02:00,06:02:17,2016-07-15,Friday,Early Morning,,,,
5594,Airport,48,Trip Completed,2016-07-15 06:05:00,06:05:47,2016-07-15,Friday,Early Morning,2016-07-15 07:02:00,07:02:34,2016-07-15,Friday
5595,City,,No Cars Available,2016-07-15 06:10:00,06:10:06,2016-07-15,Friday,Early Morning,,,,
5596,City,168,Trip Completed,2016-07-15 06:08:00,06:08:33,2016-07-15,Friday,Early Morning,2016-07-15 06:51:00,06:51:04,2016-07-15,Friday
5597,City,67,Trip Completed,2016-07-15 06:04:00,06:04:49,2016-07-15,Friday,Early Morning,2016-07-15 07:00:00,07:00:21,2016-07-15,Friday
5598,City,175,Cancelled,2016-07-15 06:13:00,06:13:51,2016-07-15,Friday,Early Morning,,,,
5599,City,,No Cars Available,2016-07-15 06:09:00,06:09:11,2016-07-15,Friday,Early Morning,,,,
5600,City,51,Trip Completed,2016-07-15 06:09:00,06:09:20,2016-07-15,Friday,Early Morning,2016-07-15 07:12:00,07:12:45,2016-07-15,Friday
5601,Airport,,No Cars Available,2016-07-15 06:09:00,06:09:52,2016-07-15,Friday,Early Morning,,,,
5602,City,,No Cars Available,2016-07-15 06:10:00,06:10:37,2016-07-15,Friday,Early Morning,,,,
5603,City,287,Cancelled,2016-07-15 06:08:00,06:08:31,2016-07-15,Friday,Early Morning,,,,
5604,City,82,Cancelled,2016-07-15 06:08:00,06:08:30,2016-07-15,Friday,Early Morning,,,,
5605,City,234,Trip Completed,2016-07-15 06:15:00,06:15:03,2016-07-15,Friday,Early Morning,2016-07-15 07:03:00,07:03:22,2016-07-15,Friday
5606,City,289,Trip Completed,2016-07-15 06:09:00,06:09:26,2016-07-15,Friday,Early Morning,2016-07-15 07:23:00,07:23:32,2016-07-15,Friday
5607,City,,No Cars Available,2016-07-15 06:18:00,06:18:51,2016-07-15,Friday,Early Morning,,,,
5608,Airport,31,Trip Completed,2016-07-15 06:18:00,06:18:36,2016-07-15,Friday,Early Morning,2016-07-15 07:07:00,07:07:34,2016-07-15,Friday
5609,City,90,Cancelled,2016-07-15 06:15:00,06:15:40,2016-07-15,Friday,Early Morning,,,,
5610,City,,No Cars Available,2016-07-15 06:16:00,06:16:34,2016-07-15,Friday,Early Morning,,,,
5611,City,,No Cars Available,2016-07-15 06:21:00,06:21:15,2016-07-15,Friday,Early Morning,,,,
5612,City,36,Trip Completed,2016-07-15 06:15:00,06:15:54,2016-07-15,Friday,Early Morning,2016-07-15 07:17:00,07:17:47,2016-07-15,Friday
5613,City,37,Cancelled,2016-07-15 06:17:00,06:17:34,2016-07-15,Friday,Early Morning,,,,
5614,City,102,Cancelled,2016-07-15 06:14:00,06:14:39,2016-07-15,Friday,Early Morning,,,,
5615,City,208,Trip Completed,2016-07-15 06:27:00,06:27:11,2016-07-15,Friday,Early Morning,2016-07-15 07:32:00,07:32:20,2016-07-15,Friday
5616,City,,No Cars Available,2016-07-15 06:21:00,06:21:03,2016-07-15,Friday,Early Morning,,,,
5617,City,73,Trip Completed,2016-07-15 06:25:00,06:25:50,2016-07-15,Friday,Early Morning,2016-07-15 07:36:00,07:36:28,2016-07-15,Friday
5618,City,217,Cancelled,2016-07-15 06:25:00,06:25:41,2016-07-15,Friday,Early Morning,,,,
5619,Airport,268,Trip Completed,2016-07-15 06:30:00,06:30:21,2016-07-15,Friday,Early Morning,2016-07-15 07:39:00,07:39:36,2016-07-15,Friday
5620,City,,No Cars Available,2016-07-15 06:34:00,06:34:55,2016-07-15,Friday,Early Morning,,,,
5621,City,17,Cancelled,2016-07-15 06:28:00,06:28:59,2016-07-15,Friday,Early Morning,,,,
5622,Airport,145,Trip Completed,2016-07-15 06:27:00,06:27:02,2016-07-15,Friday,Early Morning,2016-07-15 07:38:00,07:38:28,2016-07-15,Friday
5623,City,292,Cancelled,2016-07-15 06:27:00,06:27:46,2016-07-15,Friday,Early Morning,,,,
5624,City,,No Cars Available,2016-07-15 06:29:00,06:29:49,2016-07-15,Friday,Early Morning,,,,
5625,City,,No Cars Available,2016-07-15 06:31:00,06:31:11,2016-07-15,Friday,Early Morning,,,,
5626,City,206,Cancelled,2016-07-15 06:33:00,06:33:43,2016-07-15,Friday,Early Morning,,,,
5627,City,104,Cancelled,2016-07-15 06:34:00,06:34:09,2016-07-15,Friday,Early Morning,,,,
5628,City,199,Cancelled,2016-07-15 06:34:00,06:34:40,2016-07-15,Friday,Early Morning,,,,
5629,Airport,10,Trip Completed,2016-07-15 06:33:00,06:33:00,2016-07-15,Friday,Early Morning,2016-07-15 07:19:00,07:19:53,2016-07-15,Friday
5630,Airport,95,Trip Completed,2016-07-15 06:32:00,06:32:35,2016-07-15,Friday,Early Morning,2016-07-15 07:14:00,07:14:40,2016-07-15,Friday
5631,City,283,Cancelled,2016-07-15 06:36:00,06:36:14,2016-07-15,Friday,Early Morning,,,,
5632,City,275,Cancelled,2016-07-15 06:35:00,06:35:32,2016-07-15,Friday,Early Morning,,,,
5633,City,,No Cars Available,2016-07-15 06:41:00,06:41:27,2016-07-15,Friday,Early Morning,,,,
5634,Airport,296,Trip Completed,2016-07-15 06:44:00,06:44:16,2016-07-15,Friday,Early Morning,2016-07-15 07:10:00,07:10:49,2016-07-15,Friday
5635,City,195,Cancelled,2016-07-15 06:43:00,06:43:04,2016-07-15,Friday,Early Morning,,,,
5636,City,232,Trip Completed,2016-07-15 06:38:00,06:38:59,2016-07-15,Friday,Early Morning,2016-07-15 07:34:00,07:34:28,2016-07-15,Friday
5637,City,33,Cancelled,2016-07-15 06:44:00,06:44:12,2016-07-15,Friday,Early Morning,,,,
5638,City,47,Trip Completed,2016-07-15 06:40:00,06:40:51,2016-07-15,Friday,Early Morning,2016-07-15 07:18:00,07:18:48,2016-07-15,Friday
5639,City,129,Cancelled,2016-07-15 06:44:00,06:44:03,2016-07-15,Friday,Early Morning,,,,
5640,City,144,Cancelled,2016-07-15 06:42:00,06:42:26,2016-07-15,Friday,Early Morning,,,,
5641,City,42,Trip Completed,2016-07-15 06:46:00,06:46:40,2016-07-15,Friday,Early Morning,2016-07-15 07:16:00,07:16:35,2016-07-15,Friday
5642,City,154,Cancelled,2016-07-15 06:51:00,06:51:43,2016-07-15,Friday,Early Morning,,,,
5643,City,134,Cancelled,2016-07-15 06:50:00,06:50:14,2016-07-15,Friday,Early Morning,,,,
5644,City,70,Cancelled,2016-07-15 06:50:00,06:50:34,2016-07-15,Friday,Early Morning,,,,
5645,City,176,Trip Completed,2016-07-15 06:51:00,06:51:10,2016-07-15,Friday,Early Morning,2016-07-15 07:35:00,07:35:48,2016-07-15,Friday
5646,City,205,Cancelled,2016-07-15 06:52:00,06:52:54,2016-07-15,Friday,Early Morning,,,,
5647,City,59,Cancelled,2016-07-15 06:51:00,06:51:10,2016-07-15,Friday,Early Morning,,,,
5648,Airport,216,Trip Completed,2016-07-15 06:55:00,06:55:43,2016-07-15,Friday,Early Morning,2016-07-15 07:37:00,07:37:30,2016-07-15,Friday
5649,Airport,224,Trip Completed,2016-07-15 06:51:00,06:51:58,2016-07-15,Friday,Early Morning,2016-07-15 07:44:00,07:44:27,2016-07-15,Friday
5650,City,238,Cancelled,2016-07-15 06:59:00,06:59:22,2016-07-15,Friday,Early Morning,,,,
5651,City,194,Cancelled,2016-07-15 07:00:00,07:00:08,2016-07-15,Friday,Morning,,,,
5652,City,281,Trip Completed,2016-07-15 06:56:00,06:56:07,2016-07-15,Friday,Early Morning,2016-07-15 08:07:00,08:07:42,2016-07-15,Friday
5653,City,179,Cancelled,2016-07-15 06:58:00,06:58:27,2016-07-15,Friday,Early Morning,,,,
5654,City,56,Trip Completed,2016-07-15 06:56:00,06:56:12,2016-07-15,Friday,Early Morning,2016-07-15 08:09:00,08:09:48,2016-07-15,Friday
5655,City,83,Cancelled,2016-07-15 06:59:00,06:59:47,2016-07-15,Friday,Early Morning,,,,
5656,City,205,Cancelled,2016-07-15 06:54:00,06:54:05,2016-07-15,Friday,Early Morning,,,,
5657,City,,No Cars Available,2016-07-15 07:01:00,07:01:00,2016-07-15,Friday,Morning,,,,
5658,City,,No Cars Available,2016-07-15 07:03:00,07:03:18,2016-07-15,Friday,Morning,,,,
5659,City,174,Trip Completed,2016-07-15 07:03:00,07:03:49,2016-07-15,Friday,Morning,2016-07-15 08:08:00,08:08:48,2016-07-15,Friday
5660,City,280,Cancelled,2016-07-15 07:02:00,07:02:00,2016-07-15,Friday,Morning,,,,
5661,Airport,11,Trip Completed,2016-07-15 07:08:00,07:08:50,2016-07-15,Friday,Morning,2016-07-15 07:59:00,07:59:00,2016-07-15,Friday
5662,City,18,Cancelled,2016-07-15 07:04:00,07:04:59,2016-07-15,Friday,Morning,,,,
5663,City,136,Cancelled,2016-07-15 07:02:00,07:02:11,2016-07-15,Friday,Morning,,,,
5664,City,188,Trip Completed,2016-07-15 07:03:00,07:03:01,2016-07-15,Friday,Morning,2016-07-15 07:46:00,07:46:59,2016-07-15,Friday
5665,City,218,Trip Completed,2016-07-15 07:03:00,07:03:13,2016-07-15,Friday,Morning,2016-07-15 08:03:00,08:03:04,2016-07-15,Friday
5666,Airport,12,Trip Completed,2016-07-15 07:04:00,07:04:55,2016-07-15,Friday,Morning,2016-07-15 08:12:00,08:12:37,2016-07-15,Friday
5667,City,,No Cars Available,2016-07-15 07:07:00,07:07:53,2016-07-15,Friday,Morning,,,,
5668,City,98,Cancelled,2016-07-15 07:06:00,07:06:58,2016-07-15,Friday,Morning,,,,
5669,City,,No Cars Available,2016-07-15 07:02:00,07:02:35,2016-07-15,Friday,Morning,,,,
5670,City,,No Cars Available,2016-07-15 06:57:00,06:57:40,2016-07-15,Friday,Early Morning,,,,
5671,City,89,Cancelled,2016-07-15 07:05:00,07:05:11,2016-07-15,Friday,Morning,,,,
5672,Airport,44,Trip Completed,2016-07-15 07:07:00,07:07:07,2016-07-15,Friday,Morning,2016-07-15 07:59:00,07:59:21,2016-07-15,Friday
5673,Airport,276,Trip Completed,2016-07-15 07:05:00,07:05:19,2016-07-15,Friday,Morning,2016-07-15 07:39:00,07:39:49,2016-07-15,Friday
5674,Airport,129,Trip Completed,2016-07-15 07:06:00,07:06:23,2016-07-15,Friday,Morning,2016-07-15 07:47:00,07:47:08,2016-07-15,Friday
